ds,yhat
2024-11-29 11:55:00,93.633835
2024-11-29 12:00:00,93.8369
2024-11-29 12:05:00,94.70489
2024-11-29 12:10:00,88.25402
2024-11-29 12:15:00,82.062706
2024-11-29 12:20:00,78.72327
2024-11-29 12:25:00,74.37662
2024-11-29 12:30:00,73.59385
2024-11-29 12:35:00,71.17138
2024-11-29 12:40:00,69.32607
2024-11-29 12:45:00,67.25772
2024-11-29 12:50:00,65.131676
2024-11-29 12:55:00,65.53933
2024-11-29 13:00:00,64.64655
2024-11-29 13:05:00,62.947075
2024-11-29 13:10:00,63.0092
2024-11-29 13:15:00,63.090576
2024-11-29 13:20:00,64.06648
2024-11-29 13:25:00,61.79482
2024-11-29 13:30:00,62.551952
2024-11-29 13:35:00,62.113213
2024-11-29 13:40:00,62.6335
2024-11-29 13:45:00,60.958824
2024-11-29 13:50:00,59.272915
2024-11-29 13:55:00,59.46343
2024-11-29 14:00:00,58.97221
2024-11-29 14:05:00,59.770958
2024-11-29 14:10:00,61.124187
2024-11-29 14:15:00,58.867565
2024-11-29 14:20:00,59.077637
2024-11-29 14:25:00,58.18066
2024-11-29 14:30:00,56.252213
2024-11-29 14:35:00,57.247665
2024-11-29 14:40:00,55.786606
2024-11-29 14:45:00,53.416862
2024-11-29 14:50:00,53.706947
2024-11-29 14:55:00,52.636215
2024-11-29 15:00:00,52.86169
2024-11-29 15:05:00,51.045315
2024-11-29 15:10:00,51.20086
2024-11-29 15:15:00,49.99845
2024-11-29 15:20:00,49.94046
2024-11-29 15:25:00,49.84205
2024-11-29 15:30:00,47.48376
2024-11-29 15:35:00,47.49018
2024-11-29 15:40:00,47.521317
2024-11-29 15:45:00,46.41016
2024-11-29 15:50:00,44.96013
2024-11-29 15:55:00,44.909103
2024-11-29 16:00:00,42.328827
2024-11-29 16:05:00,40.610794
2024-11-29 16:10:00,42.034462
2024-11-29 16:15:00,40.83519
2024-11-29 16:20:00,40.05501
2024-11-29 16:25:00,39.351345
2024-11-29 16:30:00,39.157692
2024-11-29 16:35:00,37.688084
2024-11-29 16:40:00,36.338036
2024-11-29 16:45:00,36.23342
2024-11-29 16:50:00,36.476276
2024-11-29 16:55:00,34.40315
2024-11-29 17:00:00,35.50607
2024-11-29 17:05:00,34.934635
2024-11-29 17:10:00,33.193768
2024-11-29 17:15:00,37.60009
2024-11-29 17:20:00,34.445217
2024-11-29 17:25:00,33.052517
2024-11-29 17:30:00,32.058697
2024-11-29 17:35:00,31.784874
2024-11-29 17:40:00,31.739344
2024-11-29 17:45:00,31.017282
2024-11-29 17:50:00,31.73768
2024-11-29 17:55:00,31.719511
2024-11-29 18:00:00,29.23687
2024-11-29 18:05:00,28.229822
2024-11-29 18:10:00,27.758665
2024-11-29 18:15:00,27.5332
2024-11-29 18:20:00,26.435925
2024-11-29 18:25:00,25.802813
2024-11-29 18:30:00,25.315561
2024-11-29 18:35:00,24.72922
2024-11-29 18:40:00,23.184357
2024-11-29 18:45:00,22.1133
2024-11-29 18:50:00,22.000288
2024-11-29 18:55:00,21.518932
2024-11-29 19:00:00,20.243483
2024-11-29 19:05:00,20.106836
2024-11-29 19:10:00,20.068575
2024-11-29 19:15:00,19.452755
2024-11-29 19:20:00,19.22403
2024-11-29 19:25:00,18.715395
2024-11-29 19:30:00,18.393179
2024-11-29 19:35:00,18.9759
2024-11-29 19:40:00,17.70236
2024-11-29 19:45:00,17.001904
2024-11-29 19:50:00,16.22948
2024-11-29 19:55:00,16.308535
2024-11-29 20:00:00,16.149317
2024-11-29 20:05:00,14.639368
2024-11-29 20:10:00,14.583437
2024-11-29 20:15:00,13.818152
2024-11-29 20:20:00,13.71432
2024-11-29 20:25:00,12.896923
2024-11-29 20:30:00,13.814099
2024-11-29 20:35:00,12.9427395
2024-11-29 20:40:00,11.616062
2024-11-29 20:45:00,11.437076
2024-11-29 20:50:00,11.346516
2024-11-29 20:55:00,10.684302
2024-11-29 21:00:00,9.916399
2024-11-29 21:05:00,9.1979685
2024-11-29 21:10:00,8.197548
2024-11-29 21:15:00,7.503692
2024-11-29 21:20:00,7.317033
2024-11-29 21:25:00,7.0917077
2024-11-29 21:30:00,7.0171847
2024-11-29 21:35:00,6.4656687
2024-11-29 21:40:00,6.1491814
2024-11-29 21:45:00,5.778707
2024-11-29 21:50:00,5.6641836
2024-11-29 21:55:00,5.511118
2024-11-29 22:00:00,5.5364666
2024-11-29 22:05:00,5.2504916
2024-11-29 22:10:00,5.215306
2024-11-29 22:15:00,5.223317
2024-11-29 22:20:00,5.1986656
2024-11-29 22:25:00,4.8033257
2024-11-29 22:30:00,4.6638484
2024-11-29 22:35:00,4.6869206
2024-11-29 22:40:00,4.703445
2024-11-29 22:45:00,4.6427636
2024-11-29 22:50:00,4.884643
2024-11-29 22:55:00,4.6623244
2024-11-29 23:00:00,4.137765
2024-11-29 23:05:00,4.2038503
2024-11-29 23:10:00,4.350111
2024-11-29 23:15:00,4.1148396
2024-11-29 23:20:00,4.425802
2024-11-29 23:25:00,4.2111745
2024-11-29 23:30:00,4.4344935
2024-11-29 23:35:00,3.7744415
2024-11-29 23:40:00,3.4306056
2024-11-29 23:45:00,3.902877
2024-11-29 23:50:00,3.9285038
2024-11-29 23:55:00,3.8212438
2024-11-30 00:00:00,3.3892317
2024-11-30 00:05:00,3.1940804
2024-11-30 00:10:00,3.1492147
2024-11-30 00:15:00,3.4527907
2024-11-30 00:20:00,3.1938431
2024-11-30 00:25:00,3.128353
2024-11-30 00:30:00,3.1100936
2024-11-30 00:35:00,2.9554253
2024-11-30 00:40:00,2.940724
2024-11-30 00:45:00,2.8175817
2024-11-30 00:50:00,2.8785553
2024-11-30 00:55:00,2.779229
2024-11-30 01:00:00,2.7698274
2024-11-30 01:05:00,2.5237691
2024-11-30 01:10:00,2.587129
2024-11-30 01:15:00,2.8187742
2024-11-30 01:20:00,2.7472985
2024-11-30 01:25:00,2.6535695
2024-11-30 01:30:00,2.7646174
2024-11-30 01:35:00,2.3870487
2024-11-30 01:40:00,2.5090346
2024-11-30 01:45:00,2.4196534
2024-11-30 01:50:00,2.457259
2024-11-30 01:55:00,2.2598057
2024-11-30 02:00:00,2.3990495
2024-11-30 02:05:00,2.3157046
2024-11-30 02:10:00,2.3068786
2024-11-30 02:15:00,2.4185817
2024-11-30 02:20:00,2.4020069
2024-11-30 02:25:00,2.2211173
2024-11-30 02:30:00,2.3160963
2024-11-30 02:35:00,2.1544392
2024-11-30 02:40:00,2.1985521
2024-11-30 02:45:00,2.3735564
2024-11-30 02:50:00,2.2286143
2024-11-30 02:55:00,2.0564232
2024-11-30 03:00:00,2.2138412
2024-11-30 03:05:00,2.0863228
2024-11-30 03:10:00,2.1377492
2024-11-30 03:15:00,2.2821283
2024-11-30 03:20:00,2.1550922
2024-11-30 03:25:00,2.1508012
2024-11-30 03:30:00,2.0777268
2024-11-30 03:35:00,2.0950608
2024-11-30 03:40:00,1.9960862
2024-11-30 03:45:00,2.0419066
2024-11-30 03:50:00,2.050237
2024-11-30 03:55:00,1.9847435
2024-11-30 04:00:00,2.1088254
2024-11-30 04:05:00,2.083677
2024-11-30 04:10:00,1.9929302
2024-11-30 04:15:00,2.1968212
2024-11-30 04:20:00,2.1557086
2024-11-30 04:25:00,2.1120567
2024-11-30 04:30:00,2.2211754
2024-11-30 04:35:00,2.0549479
2024-11-30 04:40:00,2.0121462
2024-11-30 04:45:00,2.0399683
2024-11-30 04:50:00,2.0265477
2024-11-30 04:55:00,1.9718174
2024-11-30 05:00:00,1.8588365
2024-11-30 05:05:00,2.0016887
2024-11-30 05:10:00,1.9159806
2024-11-30 05:15:00,1.9483185
2024-11-30 05:20:00,1.9279507
2024-11-30 05:25:00,1.9738262
2024-11-30 05:30:00,2.1256385
2024-11-30 05:35:00,1.9203243
2024-11-30 05:40:00,2.0614288
2024-11-30 05:45:00,2.1433017
2024-11-30 05:50:00,2.110871
2024-11-30 05:55:00,2.1864457
2024-11-30 06:00:00,2.294951
2024-11-30 06:05:00,2.356674
2024-11-30 06:10:00,2.380989
2024-11-30 06:15:00,2.6795247
2024-11-30 06:20:00,2.5697896
2024-11-30 06:25:00,2.4808931
2024-11-30 06:30:00,2.628992
2024-11-30 06:35:00,2.6069932
2024-11-30 06:40:00,2.7879932
2024-11-30 06:45:00,2.9782603
2024-11-30 06:50:00,2.7745452
2024-11-30 06:55:00,2.746138
2024-11-30 07:00:00,2.8763523
2024-11-30 07:05:00,2.914961
2024-11-30 07:10:00,3.163602
2024-11-30 07:15:00,3.4656675
2024-11-30 07:20:00,3.5218556
2024-11-30 07:25:00,3.641443
2024-11-30 07:30:00,3.9228559
2024-11-30 07:35:00,3.8915088
2024-11-30 07:40:00,4.208046
2024-11-30 07:45:00,4.4597054
2024-11-30 07:50:00,4.6463623
2024-11-30 07:55:00,4.996944
2024-11-30 08:00:00,5.4405637
2024-11-30 08:05:00,5.8929987
2024-11-30 08:10:00,6.6680846
2024-11-30 08:15:00,7.67028
2024-11-30 08:20:00,8.475977
2024-11-30 08:25:00,8.768999
2024-11-30 08:30:00,9.036076
2024-11-30 08:35:00,9.488581
2024-11-30 08:40:00,10.248719
2024-11-30 08:45:00,11.289789
2024-11-30 08:50:00,11.602979
2024-11-30 08:55:00,11.810012
2024-11-30 09:00:00,12.866348
2024-11-30 09:05:00,13.472966
2024-11-30 09:10:00,15.222929
2024-11-30 09:15:00,19.466208
2024-11-30 09:20:00,19.887589
2024-11-30 09:25:00,21.399258
2024-11-30 09:30:00,21.639584
2024-11-30 09:35:00,21.09135
2024-11-30 09:40:00,21.823261
2024-11-30 09:45:00,22.258123
2024-11-30 09:50:00,22.099396
2024-11-30 09:55:00,22.120373
2024-11-30 10:00:00,22.627827
2024-11-30 10:05:00,23.242062
2024-11-30 10:10:00,24.318954
2024-11-30 10:15:00,26.132957
2024-11-30 10:20:00,26.35438
2024-11-30 10:25:00,26.034729
2024-11-30 10:30:00,27.301697
2024-11-30 10:35:00,27.08888
2024-11-30 10:40:00,27.495684
2024-11-30 10:45:00,26.728146
2024-11-30 10:50:00,27.156008
2024-11-30 10:55:00,27.001177
2024-11-30 11:00:00,26.18877
2024-11-30 11:05:00,25.454397
2024-11-30 11:10:00,26.157785
2024-11-30 11:15:00,26.353207
2024-11-30 11:20:00,26.315247
2024-11-30 11:25:00,26.5145
2024-11-30 11:30:00,26.963808
2024-11-30 11:35:00,25.77466
2024-11-30 11:40:00,25.866179
2024-11-30 11:45:00,25.425892
2024-11-30 11:50:00,25.528736
2024-11-30 11:55:00,25.966383
2024-11-30 12:00:00,25.753546
2024-11-30 12:05:00,24.288397
2024-11-30 12:10:00,24.289848
2024-11-30 12:15:00,23.905165
2024-11-30 12:20:00,22.942095
2024-11-30 12:25:00,22.53157
2024-11-30 12:30:00,23.408663
2024-11-30 12:35:00,23.148373
2024-11-30 12:40:00,22.078846
2024-11-30 12:45:00,21.553547
2024-11-30 12:50:00,21.789207
2024-11-30 12:55:00,21.53412
2024-11-30 13:00:00,20.69121
2024-11-30 13:05:00,20.795422
2024-11-30 13:10:00,20.526758
2024-11-30 13:15:00,20.406174
2024-11-30 13:20:00,20.09108
2024-11-30 13:25:00,19.453802
2024-11-30 13:30:00,18.83128
2024-11-30 13:35:00,18.601896
2024-11-30 13:40:00,18.40671
2024-11-30 13:45:00,18.131691
2024-11-30 13:50:00,17.558353
2024-11-30 13:55:00,18.076921
2024-11-30 14:00:00,17.552042
2024-11-30 14:05:00,17.711105
2024-11-30 14:10:00,17.630926
2024-11-30 14:15:00,17.95368
2024-11-30 14:20:00,18.968027
2024-11-30 14:25:00,17.950218
2024-11-30 14:30:00,17.90714
2024-11-30 14:35:00,17.590403
2024-11-30 14:40:00,17.540936
2024-11-30 14:45:00,17.65513
2024-11-30 14:50:00,17.196693
2024-11-30 14:55:00,16.741648
2024-11-30 15:00:00,16.645353
2024-11-30 15:05:00,16.765474
2024-11-30 15:10:00,17.342781
2024-11-30 15:15:00,17.009462
2024-11-30 15:20:00,17.235214
2024-11-30 15:25:00,17.189732
2024-11-30 15:35:00,16.96685
2024-11-30 15:40:00,17.220444
2024-11-30 15:45:00,17.239473
2024-11-30 15:50:00,16.939442
2024-11-30 15:55:00,16.553099
2024-11-30 16:00:00,16.815302
2024-11-30 16:05:00,16.477896
2024-11-30 16:10:00,17.030363
2024-11-30 16:15:00,17.04352
2024-11-30 16:20:00,17.157345
2024-11-30 16:25:00,17.220736
2024-11-30 16:30:00,17.317245
2024-11-30 16:35:00,17.682861
2024-11-30 16:40:00,17.87713
2024-11-30 16:45:00,17.369593
2024-11-30 16:50:00,18.130667
2024-11-30 16:55:00,17.393494
2024-11-30 17:00:00,17.701145
2024-11-30 17:05:00,18.195505
2024-11-30 17:10:00,19.12947
2024-11-30 17:15:00,19.459087
2024-11-30 17:20:00,19.36893
2024-11-30 17:25:00,18.847105
2024-11-30 17:30:00,18.74589
2024-11-30 17:35:00,18.382652
2024-11-30 17:40:00,19.376942
2024-11-30 17:45:00,18.746445
2024-11-30 17:50:00,18.60403
2024-11-30 17:55:00,17.966799
2024-11-30 18:00:00,18.202711
2024-11-30 18:05:00,17.539032
2024-11-30 18:10:00,18.107704
2024-11-30 18:15:00,17.537184
2024-11-30 18:20:00,17.258516
2024-11-30 18:25:00,17.39764
2024-11-30 18:30:00,16.71732
2024-11-30 18:35:00,16.647575
2024-11-30 18:40:00,16.25404
2024-11-30 18:45:00,15.145533
2024-11-30 18:50:00,14.630605
2024-11-30 18:55:00,14.437981
2024-11-30 19:00:00,14.0032425
2024-11-30 19:05:00,13.77987
2024-11-30 19:10:00,14.047958
2024-11-30 19:15:00,13.415969
2024-11-30 19:20:00,13.300557
2024-11-30 19:25:00,12.85556
2024-11-30 19:30:00,13.137902
2024-11-30 19:35:00,12.728511
2024-11-30 19:40:00,13.312714
2024-11-30 19:45:00,12.22334
2024-11-30 19:50:00,12.412249
2024-11-30 19:55:00,11.984006
2024-11-30 20:00:00,11.237912
2024-11-30 20:05:00,11.601769
2024-11-30 20:10:00,11.509461
2024-11-30 20:15:00,10.450765
2024-11-30 20:20:00,11.038085
2024-11-30 20:25:00,10.737132
2024-11-30 20:30:00,9.853001
2024-11-30 20:35:00,10.225454
2024-11-30 20:40:00,9.333197
2024-11-30 20:45:00,8.725529
2024-11-30 20:50:00,8.279753
2024-11-30 20:55:00,8.0000105
2024-11-30 21:00:00,7.6644297
2024-11-30 21:05:00,6.996936
2024-11-30 21:10:00,6.7665095
2024-11-30 21:15:00,6.421989
2024-11-30 21:20:00,6.1717677
2024-11-30 21:25:00,5.7490745
2024-11-30 21:30:00,5.215871
2024-11-30 21:35:00,5.222368
2024-11-30 21:40:00,5.0275292
2024-11-30 21:45:00,5.08303
2024-11-30 21:50:00,4.9630094
2024-11-30 21:55:00,4.9164577
2024-11-30 22:00:00,4.6093054
2024-11-30 22:05:00,4.5884876
2024-11-30 22:10:00,4.6763124
2024-11-30 22:15:00,4.694005
2024-11-30 22:20:00,4.8248286
2024-11-30 22:25:00,4.443527
2024-11-30 22:30:00,4.4773893
2024-11-30 22:35:00,3.990135
2024-11-30 22:40:00,3.9501328
2024-11-30 22:45:00,4.020926
2024-11-30 22:50:00,4.137094
2024-11-30 22:55:00,3.7409468
2024-11-30 23:00:00,3.7481084
2024-11-30 23:05:00,3.72802
2024-11-30 23:10:00,3.7988915
2024-11-30 23:15:00,3.8997314
2024-11-30 23:20:00,3.5011792
2024-11-30 23:25:00,3.3372176
2024-11-30 23:30:00,3.4333951
2024-11-30 23:35:00,3.3811755
2024-11-30 23:40:00,3.4491909
2024-11-30 23:45:00,3.3101046
2024-11-30 23:50:00,3.2980258
2024-11-30 23:55:00,3.074396
2024-12-01 00:00:00,3.4194157
2024-12-01 00:05:00,3.1752212
2024-12-01 00:10:00,3.3988883
2024-12-01 00:15:00,3.252656
2024-12-01 00:20:00,3.0953267
2024-12-01 00:25:00,3.3940792
2024-12-01 00:30:00,3.0898197
2024-12-01 00:35:00,3.0654297
2024-12-01 00:40:00,3.2079012
2024-12-01 00:45:00,3.1647174
2024-12-01 00:50:00,3.095501
2024-12-01 00:55:00,3.0726182
2024-12-01 01:00:00,3.0678844
2024-12-01 01:05:00,2.8541505
2024-12-01 01:10:00,3.0403955
2024-12-01 01:15:00,2.872631
2024-12-01 01:20:00,2.6834793
2024-12-01 01:25:00,2.4407802
2024-12-01 01:30:00,2.3453116
2024-12-01 01:35:00,2.273239
2024-12-01 01:40:00,2.115608
2024-12-01 01:45:00,2.0837805
2024-12-01 01:50:00,2.0432277
2024-12-01 01:55:00,1.8615317
2024-12-01 02:00:00,1.9387962
2024-12-01 02:05:00,1.8075507
2024-12-01 02:10:00,1.7888242
2024-12-01 02:15:00,1.879435
2024-12-01 02:20:00,1.842173
2024-12-01 02:25:00,1.7532322
2024-12-01 02:30:00,1.7300075
2024-12-01 02:35:00,1.7140824
2024-12-01 02:40:00,1.7515664
2024-12-01 02:45:00,1.7302554
2024-12-01 02:50:00,1.7642374
2024-12-01 02:55:00,1.6300278
2024-12-01 03:00:00,1.7110685
2024-12-01 03:05:00,1.6004956
2024-12-01 03:10:00,1.627177
2024-12-01 03:15:00,1.7136263
2024-12-01 03:20:00,1.7260532
2024-12-01 03:25:00,1.5801082
2024-12-01 03:30:00,1.5802279
2024-12-01 03:35:00,1.5289451
2024-12-01 03:40:00,1.6193099
2024-12-01 03:45:00,1.5524057
2024-12-01 03:50:00,1.4574327
2024-12-01 03:55:00,1.3900375
2024-12-01 04:00:00,1.4640895
2024-12-01 04:05:00,1.465981
2024-12-01 04:10:00,1.623167
2024-12-01 04:15:00,1.509257
2024-12-01 04:20:00,1.4629897
2024-12-01 04:25:00,1.444633
2024-12-01 04:30:00,1.4415559
2024-12-01 04:35:00,1.4997138
2024-12-01 04:40:00,1.380957
2024-12-01 04:45:00,1.4895914
2024-12-01 04:50:00,1.3928238
2024-12-01 04:55:00,1.4617292
2024-12-01 05:00:00,1.3609324
2024-12-01 05:05:00,1.1525779
2024-12-01 05:10:00,1.4060922
2024-12-01 05:15:00,1.3262566
2024-12-01 05:20:00,1.3041321
2024-12-01 05:25:00,1.5546814
2024-12-01 05:30:00,1.4130218
2024-12-01 05:35:00,1.4287056
2024-12-01 05:40:00,1.432592
2024-12-01 05:45:00,1.395956
2024-12-01 05:50:00,1.3621982
2024-12-01 05:55:00,1.336785
2024-12-01 06:00:00,1.4154598
2024-12-01 06:05:00,1.5194794
2024-12-01 06:10:00,1.5777472
2024-12-01 06:15:00,1.4553325
2024-12-01 06:20:00,1.6138927
2024-12-01 06:25:00,1.5843434
2024-12-01 06:30:00,1.5722177
2024-12-01 06:35:00,1.6901634
2024-12-01 06:40:00,1.7810122
2024-12-01 06:45:00,1.7789533
2024-12-01 06:50:00,1.7877022
2024-12-01 06:55:00,1.6944499
2024-12-01 07:00:00,1.6623981
2024-12-01 07:05:00,1.6048372
2024-12-01 07:10:00,1.699418
2024-12-01 07:15:00,1.8615845
2024-12-01 07:20:00,1.983431
2024-12-01 07:25:00,1.9909985
2024-12-01 07:30:00,2.0158284
2024-12-01 07:35:00,1.9504175
2024-12-01 07:40:00,2.1400774
2024-12-01 07:45:00,2.2211468
2024-12-01 07:50:00,2.3212729
2024-12-01 07:55:00,2.4619362
2024-12-01 08:00:00,2.4908237
2024-12-01 08:05:00,2.6051512
2024-12-01 08:10:00,2.678093
2024-12-01 08:15:00,3.351897
2024-12-01 08:20:00,3.4856813
2024-12-01 08:25:00,3.5187666
2024-12-01 08:30:00,3.6204953
2024-12-01 08:35:00,3.6374607
2024-12-01 08:40:00,4.235065
2024-12-01 08:45:00,4.278069
2024-12-01 08:50:00,4.3339067
2024-12-01 08:55:00,4.6511006
2024-12-01 09:00:00,4.9134946
2024-12-01 09:05:00,4.993535
2024-12-01 09:10:00,5.0248933
2024-12-01 09:15:00,7.0576644
2024-12-01 09:20:00,7.366992
2024-12-01 09:25:00,7.419732
2024-12-01 09:30:00,7.7764635
2024-12-01 09:35:00,8.009041
2024-12-01 09:40:00,8.203751
2024-12-01 09:45:00,8.226263
2024-12-01 09:50:00,8.20526
2024-12-01 09:55:00,8.630687
2024-12-01 10:00:00,8.619285
2024-12-01 10:05:00,8.96378
2024-12-01 10:10:00,9.875147
2024-12-01 10:15:00,9.954816
2024-12-01 10:20:00,9.993681
2024-12-01 10:25:00,10.074936
2024-12-01 10:30:00,10.738414
2024-12-01 10:35:00,10.825141
2024-12-01 10:40:00,10.879093
2024-12-01 10:45:00,10.828103
2024-12-01 10:50:00,10.594738
2024-12-01 10:55:00,10.868165
2024-12-01 11:00:00,11.035896
2024-12-01 11:05:00,10.787779
2024-12-01 11:10:00,11.29727
2024-12-01 11:15:00,11.480437
2024-12-01 11:20:00,11.056555
2024-12-01 11:25:00,11.508176
2024-12-01 11:30:00,11.526093
2024-12-01 11:35:00,11.370731
2024-12-01 11:40:00,11.213338
2024-12-01 11:45:00,11.484062
2024-12-01 11:50:00,11.166124
2024-12-01 11:55:00,10.984235
2024-12-01 12:00:00,10.474987
2024-12-01 12:05:00,10.670511
2024-12-01 12:10:00,10.438087
2024-12-01 12:15:00,10.48841
2024-12-01 12:20:00,10.150548
2024-12-01 12:25:00,10.672459
2024-12-01 12:30:00,10.277577
2024-12-01 12:35:00,10.01847
2024-12-01 12:40:00,9.978131
2024-12-01 12:45:00,9.531455
2024-12-01 12:50:00,9.236137
2024-12-01 12:55:00,9.570867
2024-12-01 13:00:00,8.996706
2024-12-01 13:05:00,8.552802
2024-12-01 13:10:00,8.627776
2024-12-01 13:15:00,8.518629
2024-12-01 13:20:00,8.490444
2024-12-01 13:25:00,8.516677
2024-12-01 13:30:00,8.768712
2024-12-01 13:35:00,8.412037
2024-12-01 13:40:00,8.378088
2024-12-01 13:45:00,8.213815
2024-12-01 13:50:00,8.204609
2024-12-01 13:55:00,8.098076
2024-12-01 14:00:00,7.990003
2024-12-01 14:05:00,7.9669166
2024-12-01 14:10:00,7.84038
2024-12-01 14:15:00,8.063496
2024-12-01 14:20:00,8.298886
2024-12-01 14:25:00,7.8343725
2024-12-01 14:30:00,8.116118
2024-12-01 14:35:00,8.201761
2024-12-01 14:40:00,8.275227
2024-12-01 14:45:00,8.078871
2024-12-01 14:50:00,7.8992405
2024-12-01 14:55:00,7.992103
2024-12-01 15:00:00,7.996272
2024-12-01 15:05:00,7.7133036
2024-12-01 15:10:00,7.995389
2024-12-01 15:15:00,8.386984
2024-12-01 15:20:00,8.139248
2024-12-01 15:25:00,8.065289
2024-12-01 15:30:00,8.501404
2024-12-01 15:35:00,8.37345
2024-12-01 15:40:00,8.683151
2024-12-01 15:45:00,8.385138
2024-12-01 15:50:00,8.180339
2024-12-01 15:55:00,8.573381
2024-12-01 16:00:00,8.408421
2024-12-01 16:05:00,8.441316
2024-12-01 16:10:00,8.654272
2024-12-01 16:15:00,9.163337
2024-12-01 16:20:00,9.225218
2024-12-01 16:25:00,9.126837
2024-12-01 16:30:00,9.35559
2024-12-01 16:35:00,9.384914
2024-12-01 16:40:00,9.467325
2024-12-01 16:45:00,9.540973
2024-12-01 16:50:00,9.864787
2024-12-01 16:55:00,10.08376
2024-12-01 17:00:00,10.170471
2024-12-01 17:05:00,10.269511
2024-12-01 17:10:00,10.95914
2024-12-01 17:15:00,12.981901
2024-12-01 17:20:00,13.171168
2024-12-01 17:25:00,12.983207
2024-12-01 17:30:00,13.411254
2024-12-01 17:35:00,13.851603
2024-12-01 17:40:00,14.262981
2024-12-01 17:45:00,14.872242
2024-12-01 17:50:00,13.803226
2024-12-01 17:55:00,13.175476
2024-12-01 18:00:00,12.870918
2024-12-01 18:05:00,12.319134
2024-12-01 18:10:00,12.597775
2024-12-01 18:15:00,12.330419
2024-12-01 18:20:00,12.040385
2024-12-01 18:25:00,11.294949
2024-12-01 18:30:00,12.098113
2024-12-01 18:35:00,11.653881
2024-12-01 18:40:00,12.111987
2024-12-01 18:45:00,11.655807
2024-12-01 18:50:00,11.544326
2024-12-01 18:55:00,11.199758
2024-12-01 19:00:00,11.444704
2024-12-01 19:05:00,10.838279
2024-12-01 19:10:00,10.369529
2024-12-01 19:15:00,10.341796
2024-12-01 19:20:00,10.001322
2024-12-01 19:25:00,9.502034
2024-12-01 19:30:00,9.359021
2024-12-01 19:35:00,8.875325
2024-12-01 19:40:00,9.086948
2024-12-01 19:45:00,8.979135
2024-12-01 19:50:00,8.605124
2024-12-01 19:55:00,8.384706
2024-12-01 20:00:00,8.098351
2024-12-01 20:05:00,7.976329
2024-12-01 20:10:00,7.5876026
2024-12-01 20:15:00,7.6372843
2024-12-01 20:20:00,7.0063076
2024-12-01 20:25:00,6.5104184
2024-12-01 20:30:00,6.9909225
2024-12-01 20:35:00,6.2505383
2024-12-01 20:40:00,5.932478
2024-12-01 20:45:00,5.6025896
2024-12-01 20:50:00,5.382896
2024-12-01 20:55:00,5.429648
2024-12-01 21:00:00,4.9837813
2024-12-01 21:05:00,4.627332
2024-12-01 21:10:00,4.6531205
2024-12-01 21:15:00,4.0175443
2024-12-01 21:20:00,4.0434546
2024-12-01 21:25:00,3.9325097
2024-12-01 21:30:00,3.583452
2024-12-01 21:35:00,3.346737
2024-12-01 21:40:00,3.1592705
2024-12-01 21:45:00,3.31175
2024-12-01 21:50:00,3.0236022
2024-12-01 21:55:00,2.867388
2024-12-01 22:00:00,3.234892
2024-12-01 22:05:00,2.7570329
2024-12-01 22:10:00,2.7368312
2024-12-01 22:15:00,2.8270245
2024-12-01 22:20:00,2.7975268
2024-12-01 22:25:00,2.6139302
2024-12-01 22:30:00,2.6133208
2024-12-01 22:35:00,2.5326219
2024-12-01 22:40:00,2.5321016
2024-12-01 22:45:00,2.246221
2024-12-01 22:50:00,2.169931
2024-12-01 22:55:00,2.1998787
2024-12-01 23:00:00,2.2292786
2024-12-01 23:05:00,2.0123088
2024-12-01 23:10:00,1.9876852
2024-12-01 23:15:00,2.1028206
2024-12-01 23:20:00,1.9426388
2024-12-01 23:25:00,1.87227
2024-12-01 23:30:00,1.924885
2024-12-01 23:35:00,1.6529952
2024-12-01 23:40:00,1.7520444
2024-12-01 23:45:00,1.8320624
2024-12-01 23:50:00,1.6771647
2024-12-01 23:55:00,1.6121136
2024-12-02 00:00:00,1.6261588
2024-12-02 00:05:00,1.6744279
2024-12-02 00:10:00,1.7554032
2024-12-02 00:15:00,1.7087653
2024-12-02 00:20:00,1.6027845
2024-12-02 00:25:00,1.6695068
2024-12-02 00:30:00,1.6004024
2024-12-02 00:35:00,1.6319463
2024-12-02 00:40:00,1.55852
2024-12-02 00:45:00,1.463808
2024-12-02 00:50:00,1.5231
2024-12-02 00:55:00,1.4579608
2024-12-02 01:00:00,1.4412594
2024-12-02 01:05:00,1.400698
2024-12-02 01:10:00,1.4245017
2024-12-02 01:15:00,1.5739733
2024-12-02 01:20:00,1.5029851
2024-12-02 01:25:00,1.370356
2024-12-02 01:30:00,1.4362328
2024-12-02 01:35:00,1.3546869
2024-12-02 01:40:00,1.2787166
2024-12-02 01:45:00,1.3382665
2024-12-02 01:50:00,1.2736678
2024-12-02 01:55:00,1.372033
2024-12-02 02:00:00,1.3062906
2024-12-02 02:05:00,1.3304603
2024-12-02 02:10:00,1.3407772
2024-12-02 02:15:00,1.4319354
2024-12-02 02:20:00,1.2317698
2024-12-02 02:25:00,1.1831418
2024-12-02 02:30:00,1.2449327
2024-12-02 02:35:00,1.2875924
2024-12-02 02:40:00,1.3917134
2024-12-02 02:45:00,1.3507909
2024-12-02 02:50:00,1.3175783
2024-12-02 02:55:00,1.2231531
2024-12-02 03:00:00,1.2977042
2024-12-02 03:05:00,1.2360886
2024-12-02 03:10:00,1.2648996
2024-12-02 03:15:00,1.322432
2024-12-02 03:20:00,1.3294148
